date,time,room_temperature,heating_target,cooling_target,outside_temperature,experiment
2019/11/02, 09:15:00,75.5,75,80,42.3,2
2019/11/02, 09:30:00,75.5,75,80,42.5,2
2019/11/02, 09:45:00,76,75,80,42.4,2
2019/11/02, 10:00:00,76.4,75,80,43,2
2019/11/02, 10:15:00,76.9,75,80,43.3,2
2019/11/02, 10:30:00,77.6,75,80,44.3,2
2019/11/02, 10:45:00,79.4,75,80,44.7,2
2019/11/02, 11:00:00,80.7,75,80,45.1,2
2019/11/02, 11:15:00,81.4,75,80,45,2
2019/11/02, 11:30:00,83.5,75,80,45.6,2
2019/11/02, 11:45:00,83.5,75,80,46.3,2
2019/11/02, 12:00:00,81.8,75,80,46.9,2
2019/11/02, 12:15:00,80.8,75,80,47.5,2
2019/11/02, 12:30:00,80.1,75,80,48.3,2
2019/11/02, 12:45:00,81.5,75,80,49.2,2
2019/11/02, 13:00:00,82,75,80,49.8,2
2019/11/02, 13:15:00,82,75,80,50.6,2
2019/11/02, 13:30:00,79,75,80,49.7,2
2019/11/02, 13:45:00,79,75,80,49.4,2
2019/11/02, 14:00:00,82,75,80,50.3,2
2019/11/02, 14:15:00,80.3,75,80,50.3,2
2019/11/02, 14:30:00,80.2,75,80,50.6,2
2019/11/02, 14:45:00,79,75,80,50.2,2
2019/11/02, 15:00:00,79.9,75,80,50.7,2
2019/11/02, 15:15:00,77.8,75,80,49.9,2
2019/11/02, 15:30:00,78.3,75,80,49.9,2
2019/11/02, 15:45:00,79,75,80,49.9,2
2019/11/02, 16:00:00,77.9,75,80,49.5,2
2019/11/02, 16:15:00,79,75,80,49.7,2
2019/11/02, 16:30:00,79.6,75,80,49.6,2
2019/11/02, 16:45:00,79.9,75,80,49.3,2
2019/11/02, 17:00:00,80.1,75,80,49.5,2
2019/11/02, 17:15:00,80.1,75,80,49.7,2
2019/11/02, 17:30:00,79.7,75,80,49.1,2
2019/11/02, 17:45:00,78.9,75,80,48.4,2
2019/11/02, 18:00:00,78.2,75,80,48.1,2
2019/11/02, 18:15:00,77.6,75,80,47.8,2
2019/11/02, 18:30:00,77.2,75,80,47.8,2
2019/11/02, 18:45:00,76.9,75,80,47.6,2
2019/11/02, 19:00:00,76.6,75,80,47.2,2
2019/11/02, 19:15:00,76.3,75,80,46.9,2
2019/11/02, 19:30:00,77.3,75,80,46.6,2
2019/11/02, 19:45:00,76.9,75,80,46.5,2
2019/11/02, 20:00:00,76.7,75,80,46.5,2
2019/11/02, 20:15:00,76.5,75,80,46.1,2
2019/11/02, 20:30:00,77.1,75,80,45.4,2
2019/11/02, 20:45:00,76.9,75,80,44.6,2
2019/11/02, 21:00:00,77,75,80,44,2
2019/11/02, 21:15:00,76.9,75,80,43.5,2
2019/11/02, 21:30:00,77.2,75,80,43.6,2
2019/11/02, 21:45:00,76.8,75,80,43.7,2
2019/11/02, 22:00:00,76.6,75,80,43.5,2
2019/11/02, 22:15:00,76.8,75,80,43.1,2
2019/11/02, 22:30:00,77,75,80,41.9,2
2019/11/02, 22:45:00,76.8,75,80,41.2,2
2019/11/02, 23:00:00,77,75,80,40.8,2
2019/11/02, 23:15:00,77,75,80,40.9,2
2019/11/02, 23:30:00,76.8,75,80,40.9,2
2019/11/02, 23:45:00,77.1,75,80,40.6,2
2019/11/03, 00:00:00,76.9,75,80,40.7,2
2019/11/03, 00:15:00,77.1,75,80,40.2,2
2019/11/03, 00:30:00,77.1,75,80,40.2,2
2019/11/03, 00:45:00,76.7,75,80,39.7,2
2019/11/03, 01:00:00,75.7,75,80,38.9,2
2019/11/03, 01:15:00,74.9,75,80,38,2
2019/11/03, 01:30:00,75.7,75,80,37.9,2
2019/11/03, 01:45:00,74.9,75,80,38,2
2019/11/03, 02:00:00,75.9,75,80,37.9,2
2019/11/03, 02:15:00,75.1,75,80,38.2,2
2019/11/03, 02:30:00,75.7,75,80,38.3,2
2019/11/03, 02:45:00,75.1,75,80,38,2
2019/11/03, 03:00:00,75.9,75,80,37.9,2
2019/11/03, 03:15:00,75.2,75,80,37.5,2
2019/11/03, 03:30:00,75.8,75,80,37.4,2
2019/11/03, 03:45:00,75.9,75,80,37,2
2019/11/03, 04:00:00,75.7,75,80,36.7,2
2019/11/03, 04:15:00,75.7,75,80,36.2,2
2019/11/03, 04:30:00,76,75,80,36.2,2
2019/11/03, 04:45:00,75.7,75,80,36.5,2
2019/11/03, 05:00:00,75.6,75,80,36.6,2
2019/11/03, 05:15:00,76,75,80,36.5,2
2019/11/03, 05:30:00,75.7,75,80,36.2,2
2019/11/03, 05:45:00,75.7,75,80,35.8,2
2019/11/03, 06:00:00,76,75,80,35.9,2
2019/11/03, 06:15:00,77.7,75,80,35.7,2
2019/11/03, 06:30:00,77.3,75,80,35.5,2
2019/11/03, 06:45:00,77.2,75,80,35.5,2
2019/11/03, 07:00:00,77.3,75,80,36.3,2
2019/11/03, 07:15:00,77,75,80,37.5,2
2019/11/03, 07:30:00,77.1,75,80,38.2,2
2019/11/03, 07:45:00,77.1,75,80,38.8,2
2019/11/03, 08:00:00,77.4,75,80,39.1,2
2019/11/03, 08:15:00,78.1,75,80,39.6,2
2019/11/03, 08:30:00,79.3,75,80,40.6,2
2019/11/03, 08:45:00,80.9,75,80,42.1,2
2019/11/03, 09:00:00,79.9,75,80,44,2
2019/11/03, 09:15:00,79.5,75,80,45.6,2
2019/11/03, 09:30:00,80.1,75,80,46.5,2
2019/11/03, 09:45:00,80,75,80,47.3,2
2019/11/03, 10:00:00,80.3,75,80,48.2,2
2019/11/03, 10:15:00,80.5,75,80,49,2
2019/11/03, 10:30:00,81.3,75,80,49.7,2
2019/11/03, 10:45:00,83.6,75,80,50.5,2
2019/11/03, 11:00:00,82.5,75,80,51,2
2019/11/03, 11:15:00,80.7,75,80,51.1,2
2019/11/03, 11:30:00,80.2,75,80,51.6,2
2019/11/03, 11:45:00,80.7,75,80,52.2,2
2019/11/03, 12:00:00,80.7,75,80,53,2
2019/11/03, 12:15:00,80.6,75,80,53.5,2
2019/11/03, 12:30:00,80.7,75,80,53.8,2
2019/11/03, 12:45:00,80.6,75,80,54.2,2
2019/11/03, 13:00:00,80.4,75,80,54.8,2
2019/11/03, 13:15:00,80,75,80,55,2
2019/11/03, 13:30:00,79.4,75,80,55.1,2
2019/11/03, 13:45:00,79.7,75,80,55.3,2
2019/11/03, 14:00:00,79.8,75,80,55.5,2
2019/11/03, 14:15:00,79.6,75,80,55.7,2
2019/11/03, 14:30:00,79,75,80,55.5,2
2019/11/03, 14:45:00,78.9,75,80,55.1,2
2019/11/03, 15:00:00,79.7,75,80,55.2,2
2019/11/03, 15:15:00,80,75,80,55.4,2
2019/11/03, 15:30:00,79.6,75,80,55.3,2
2019/11/03, 15:45:00,79.2,75,80,55.2,2
2019/11/03, 16:00:00,79.3,75,80,54.6,2
2019/11/03, 16:15:00,78.1,75,80,53.9,2
2019/11/03, 16:30:00,77.3,75,80,53.2,2
2019/11/03, 16:45:00,77.2,75,80,53,2
2019/11/03, 17:00:00,77.1,75,80,52.6,2
2019/11/03, 17:15:00,76.8,75,80,52.6,2
2019/11/03, 17:30:00,76.7,75,80,52.6,2
2019/11/03, 17:45:00,76.4,75,80,52.4,2
2019/11/03, 18:00:00,76.2,75,80,52.3,2
2019/11/03, 18:15:00,76.2,75,80,52.3,2
2019/11/03, 18:30:00,76.2,75,80,52.2,2
2019/11/03, 18:45:00,76.2,75,80,52.2,2
2019/11/03, 19:00:00,76.2,75,80,52.1,2
2019/11/03, 19:15:00,76.2,75,80,51.9,2
2019/11/03, 19:30:00,76.2,75,80,51.8,2
2019/11/03, 19:45:00,76.2,75,80,51.7,2
2019/11/03, 20:00:00,76.1,75,80,51.3,2
2019/11/03, 20:15:00,75.9,75,80,50.9,2
2019/11/03, 20:30:00,75.8,75,80,50.4,2
2019/11/03, 20:45:00,75.4,75,80,50,2
2019/11/03, 21:00:00,75.1,75,80,49.6,2
2019/11/03, 21:15:00,74.8,75,80,49.3,2
2019/11/03, 21:30:00,75.6,75,80,49.2,2
2019/11/03, 21:45:00,75.1,75,80,48.8,2
2019/11/03, 22:00:00,75.5,75,80,48.7,2
2019/11/03, 22:15:00,75.7,75,80,48.5,2
2019/11/03, 22:30:00,75.4,75,80,48.7,2
2019/11/03, 22:45:00,75.8,75,80,48.6,2
2019/11/03, 23:00:00,75.5,75,80,48.4,2
2019/11/03, 23:15:00,75.8,75,80,48.2,2
2019/11/03, 23:30:00,75.7,75,80,48.3,2
2019/11/03, 23:45:00,75.5,75,80,48.2,2
2019/11/04, 00:00:00,74.9,75,80,48.3,2
2019/11/04, 00:15:00,74.5,75,80,48.2,2
2019/11/04, 00:30:00,74.3,75,80,48.1,2
2019/11/04, 00:45:00,75.3,75,80,47.9,2
2019/11/04, 01:00:00,74.9,75,80,47.9,2
2019/11/04, 01:15:00,75.3,75,80,48.1,2
2019/11/04, 01:30:00,74.9,75,80,48.1,2
2019/11/04, 01:45:00,75.4,75,80,47.8,2
2019/11/04, 02:00:00,75.5,75,80,47.4,2
2019/11/04, 02:15:00,75.8,75,80,46.7,2
2019/11/04, 02:30:00,75.3,75,80,46,2
2019/11/04, 02:45:00,75.9,75,80,45.4,2
2019/11/04, 03:00:00,75.6,75,80,45.4,2
2019/11/04, 03:15:00,75.4,75,80,45.4,2
2019/11/04, 03:30:00,75.8,75,80,45.6,2
2019/11/04, 03:45:00,75.8,75,80,45.7,2
2019/11/04, 04:00:00,75.3,75,80,46.3,2
2019/11/04, 04:15:00,75.6,75,80,46.4,2
2019/11/04, 04:30:00,75.7,75,80,46.3,2
2019/11/04, 04:45:00,75.6,75,80,45.8,2
2019/11/04, 05:00:00,75.4,75,80,45.4,2
2019/11/04, 05:15:00,76,75,80,45,2
2019/11/04, 05:30:00,75.8,75,80,44.7,2
2019/11/04, 05:45:00,75.7,75,80,44.4,2
2019/11/04, 06:00:00,76.2,75,80,44.4,2
2019/11/04, 06:15:00,77.6,75,80,44.3,2
2019/11/04, 06:30:00,77.2,75,80,44.6,2
2019/11/04, 06:45:00,77.1,75,80,45,2
2019/11/04, 07:00:00,76.7,75,80,45,2
2019/11/04, 07:15:00,76.3,75,80,45.5,2
2019/11/04, 07:30:00,76.1,75,80,46.3,2
2019/11/04, 07:45:00,76,75,80,47,2
2019/11/04, 08:00:00,76.2,75,80,47.9,2
2019/11/04, 08:15:00,76.5,75,80,48.5,2
2019/11/04, 08:30:00,77.3,75,80,49.3,2
2019/11/04, 08:45:00,78.3,75,80,50.5,2
2019/11/04, 09:00:00,79.3,75,80,51.4,2
2019/11/04, 09:15:00,80,75,80,51.9,2
2019/11/04, 09:30:00,80.4,75,80,52.3,2
2019/11/04, 09:45:00,80.5,75,80,52.7,2
2019/11/04, 10:00:00,81.1,75,80,53.5,2
2019/11/04, 10:15:00,81.7,75,80,53.8,2
2019/11/04, 10:30:00,81.1,75,80,54.1,2
2019/11/04, 10:45:00,80.2,75,80,54.6,2
2019/11/04, 11:00:00,79.9,75,80,55.1,2
2019/11/04, 11:15:00,80,75,80,55.4,2
2019/11/04, 11:30:00,79.9,75,80,55.6,2
2019/11/04, 11:45:00,80.1,75,80,55.9,2
2019/11/04, 12:00:00,79.9,75,80,56.2,2
2019/11/04, 12:15:00,80.3,75,80,56.6,2
2019/11/04, 12:30:00,80,75,80,56.6,2
2019/11/04, 12:45:00,79.5,75,80,56.1,2
2019/11/04, 13:00:00,79.8,75,80,56,2
2019/11/04, 13:15:00,79.6,75,80,55.8,2
2019/11/04, 13:30:00,79.8,75,80,56,2
2019/11/04, 13:45:00,80.2,75,80,55.9,2
2019/11/04, 14:00:00,80.3,75,80,55.9,2
2019/11/04, 14:15:00,80.2,75,80,55.9,2
2019/11/04, 14:30:00,80.1,75,80,56,2
2019/11/04, 14:45:00,80.2,75,80,55.7,2
2019/11/04, 15:00:00,79.9,75,80,55.9,2
2019/11/04, 15:15:00,79.8,75,80,56.2,2
2019/11/04, 15:30:00,79.8,75,80,56.3,2
2019/11/04, 15:45:00,79.9,75,80,56.2,2
2019/11/04, 16:00:00,79.6,75,80,55.9,2
2019/11/04, 16:15:00,79,75,80,55.7,2
2019/11/04, 16:30:00,78.5,75,80,55.5,2
2019/11/04, 16:45:00,78.6,75,80,55.3,2
2019/11/04, 17:00:00,78.6,75,80,54.9,2
2019/11/04, 17:15:00,78.5,75,80,54.8,2
2019/11/04, 17:30:00,78.5,75,80,54.6,2
2019/11/04, 17:45:00,78.4,75,80,54.2,2
2019/11/04, 18:00:00,78.1,75,80,53.9,2
2019/11/04, 18:15:00,77.8,75,80,53.6,2
2019/11/04, 18:30:00,77.7,75,80,53.4,2
2019/11/04, 18:45:00,77.7,75,80,53.2,2
2019/11/04, 19:00:00,77.7,75,80,52.9,2
2019/11/04, 19:15:00,77.7,75,80,52.8,2
2019/11/04, 19:30:00,77.6,75,80,52.9,2
2019/11/04, 19:45:00,77.4,75,80,52.6,2
2019/11/04, 20:00:00,77.3,75,80,52.7,2
2019/11/04, 20:15:00,76.7,75,80,51.4,2
2019/11/04, 20:30:00,76.1,75,80,50.1,2
2019/11/04, 20:45:00,77,75,80,49.5,2
2019/11/04, 21:00:00,76.6,75,80,49.2,2
2019/11/04, 21:15:00,76.2,75,80,49.2,2
2019/11/04, 21:30:00,75.9,75,80,49.2,2
2019/11/04, 21:45:00,76.9,75,80,48.7,2
2019/11/04, 22:00:00,76.6,75,80,48.5,2
2019/11/04, 22:15:00,76,75,80,48.3,2
2019/11/04, 22:30:00,77,75,80,48.5,2
2019/11/04, 22:45:00,76.5,75,80,48.3,2
2019/11/04, 23:00:00,76.3,75,80,48,2
2019/11/04, 23:15:00,76.5,75,80,47.8,2
2019/11/04, 23:30:00,76.2,75,80,47.6,2
2019/11/04, 23:45:00,75.7,75,80,47.6,2
2019/11/05, 00:00:00,75.4,75,80,47.6,2
2019/11/05, 00:15:00,75.3,75,80,47.6,2
2019/11/05, 00:30:00,75.3,75,80,47.8,2
2019/11/05, 00:45:00,75.2,75,80,48.1,2
2019/11/05, 01:00:00,75.2,75,80,48.1,2
2019/11/05, 01:15:00,75.1,75,80,48,2
2019/11/05, 01:30:00,75,75,80,48.1,2
2019/11/05, 01:45:00,75.1,75,80,48.1,2
2019/11/05, 02:00:00,75.1,75,80,48,2
2019/11/05, 02:15:00,75.1,75,80,48.2,2
2019/11/05, 02:30:00,75.1,75,80,48.1,2
2019/11/05, 02:45:00,75.1,75,80,47.9,2
2019/11/05, 03:00:00,75,75,80,47.4,2
2019/11/05, 03:15:00,74.9,75,80,47,2
2019/11/05, 03:30:00,74.9,75,80,47.1,2
2019/11/05, 03:45:00,74.9,75,80,47.1,2
2019/11/05, 04:00:00,75,75,80,47.3,2
2019/11/05, 04:15:00,75.1,75,80,47.1,2
2019/11/05, 04:30:00,75.1,75,80,47,2
2019/11/05, 04:45:00,75.2,75,80,46.9,2
2019/11/05, 05:00:00,75.1,75,80,46.1,2
2019/11/05, 05:15:00,75,75,80,45.8,2
2019/11/05, 05:30:00,74.7,75,80,44.8,2
2019/11/05, 05:45:00,75.3,75,80,44.1,2
2019/11/05, 06:00:00,75.2,75,80,43.3,2
2019/11/05, 06:15:00,76.8,75,80,42.5,2
2019/11/05, 06:30:00,77.3,75,80,42.1,2
2019/11/05, 06:45:00,76.9,75,80,42.7,2
2019/11/05, 07:00:00,77.2,75,80,42.5,2
2019/11/05, 07:15:00,76.3,75,80,42.7,2
2019/11/05, 07:30:00,76.2,75,80,43.3,2
2019/11/05, 07:45:00,77.3,75,80,43.9,2
2019/11/05, 08:00:00,78.5,75,80,44.3,2
2019/11/05, 08:15:00,79.9,75,80,45,2
2019/11/05, 08:30:00,81.2,75,80,45.7,2
2019/11/05, 08:45:00,82.1,75,80,46.6,2
2019/11/05, 09:00:00,82.6,75,80,47,2
2019/11/05, 09:15:00,81.6,75,80,47.4,2
2019/11/05, 09:30:00,81.9,75,80,48,2
2019/11/05, 09:45:00,81.2,75,80,47.9,2
2019/11/05, 10:00:00,80.7,75,80,48.1,2
2019/11/05, 10:15:00,80.7,75,80,48.5,2
2019/11/05, 10:30:00,79.6,75,80,48.7,2
2019/11/05, 10:45:00,79.6,75,80,49,2
2019/11/05, 11:00:00,79.4,75,80,49,2
2019/11/05, 11:15:00,79.3,75,80,49.1,2
2019/11/05, 11:30:00,79.1,75,80,49.2,2
2019/11/05, 11:45:00,79.8,75,80,49.4,2
2019/11/05, 12:00:00,82.2,75,80,50.2,2
2019/11/05, 12:15:00,82.7,75,80,50.5,2
2019/11/05, 12:30:00,82.4,75,80,50.5,2
2019/11/05, 12:45:00,82,75,80,50.5,2
2019/11/05, 13:00:00,81.7,75,80,50.6,2
2019/11/05, 13:15:00,81,75,80,50.7,2
2019/11/05, 13:30:00,80.1,75,80,50.6,2
2019/11/05, 13:45:00,79.5,75,80,50.6,2
2019/11/05, 14:00:00,79.5,75,80,50.7,2
2019/11/05, 14:15:00,79.8,75,80,50.9,2
2019/11/05, 14:30:00,79.5,75,80,50.8,2
2019/11/05, 14:45:00,79.4,75,80,51.1,2
2019/11/05, 15:00:00,79.6,75,80,51,2
2019/11/05, 15:15:00,79.3,75,80,50.8,2
2019/11/05, 15:30:00,78.5,75,80,50.6,2
2019/11/05, 15:45:00,78.9,75,80,50.3,2
2019/11/05, 16:00:00,78.2,75,80,50.1,2
2019/11/05, 16:15:00,77.4,75,80,49.7,2
2019/11/05, 16:30:00,76.6,75,80,49.3,2
2019/11/05, 16:45:00,75.6,75,80,49,2
2019/11/05, 17:00:00,75.3,75,80,48.7,2
2019/11/05, 17:15:00,75.7,75,80,48.5,2
2019/11/05, 17:30:00,75.6,75,80,48.3,2
2019/11/05, 17:45:00,75.7,75,80,47.9,2
2019/11/05, 18:00:00,75.7,75,80,47.3,2
2019/11/05, 18:15:00,75.7,75,80,47,2
2019/11/05, 18:30:00,75.6,75,80,47,2
2019/11/05, 18:45:00,75.5,75,80,47.3,2
2019/11/05, 19:00:00,75.4,75,80,47,2
2019/11/05, 19:15:00,75.5,75,80,46.9,2
2019/11/05, 19:30:00,75.5,75,80,46.7,2
2019/11/05, 19:45:00,75.2,75,80,46.1,2
2019/11/05, 20:00:00,75.2,75,80,46,2
2019/11/05, 20:15:00,75,75,80,44.8,2
2019/11/05, 20:30:00,75,75,80,43.8,2
2019/11/05, 20:45:00,74.9,75,80,43.1,2
2019/11/05, 21:00:00,75.1,75,80,42.6,2
2019/11/05, 21:15:00,75.1,75,80,43,2
2019/11/05, 21:30:00,75,75,80,42.4,2
2019/11/05, 21:45:00,75.1,75,80,42.4,2
2019/11/05, 22:00:00,75,75,80,42.1,2
2019/11/05, 22:15:00,75.2,75,80,41.5,2
2019/11/05, 22:30:00,75.3,75,80,41.1,2
2019/11/05, 22:45:00,75.5,75,80,40.5,2
2019/11/05, 23:00:00,75.3,75,80,40.5,2
2019/11/05, 23:15:00,75.1,75,80,40.4,2
2019/11/05, 23:30:00,75.3,75,80,40.6,2
2019/11/05, 23:45:00,75.1,75,80,41.3,2
2019/11/06, 00:00:00,74,75,80,41.8,2
2019/11/06, 00:15:00,74.1,75,80,42.3,2
2019/11/06, 00:30:00,74.6,75,80,43,2
2019/11/06, 00:45:00,75.1,75,80,43.1,2
2019/11/06, 01:00:00,75.4,75,80,43.2,2
2019/11/06, 01:15:00,75.1,75,80,43.2,2
2019/11/06, 01:30:00,75.5,75,80,43.2,2
2019/11/06, 01:45:00,75.2,75,80,43.6,2
2019/11/06, 02:00:00,75.3,75,80,44,2
2019/11/06, 02:15:00,75.3,75,80,44.2,2
2019/11/06, 02:30:00,75.4,75,80,44.4,2
2019/11/06, 02:45:00,75.4,75,80,44.9,2
2019/11/06, 03:00:00,75.2,75,80,45.1,2
2019/11/06, 03:15:00,75.4,75,80,44.4,2
2019/11/06, 03:30:00,75.3,75,80,44.2,2
2019/11/06, 03:45:00,75.3,75,80,44.1,2
2019/11/06, 04:00:00,75.3,75,80,43.7,2
2019/11/06, 04:15:00,75.3,75,80,44.2,2
2019/11/06, 04:30:00,75.3,75,80,44.1,2
2019/11/06, 04:45:00,75.5,75,80,44.2,2
2019/11/06, 05:00:00,75.4,75,80,44.2,2
2019/11/06, 05:15:00,75.5,75,80,44.5,2
2019/11/06, 05:30:00,75.3,75,80,44.3,2
2019/11/06, 05:45:00,75.3,75,80,44.1,2
2019/11/06, 06:00:00,75.3,75,80,44.5,2
2019/11/06, 06:15:00,76.2,75,80,44.4,2
2019/11/06, 06:30:00,75.8,75,80,44.3,2
2019/11/06, 06:45:00,75.1,75,80,43.9,2
2019/11/06, 07:00:00,75.2,75,80,44.2,2
2019/11/06, 07:15:00,75.5,75,80,44.2,2
2019/11/06, 07:30:00,74.6,75,80,44.2,2
2019/11/06, 07:45:00,74.4,75,80,44.4,2
2019/11/06, 08:00:00,74.9,75,80,44.8,2
2019/11/06, 08:15:00,75.7,75,80,44.9,2
2019/11/06, 08:30:00,77.1,75,80,45.2,2
2019/11/06, 08:45:00,78.8,75,80,46.3,2
2019/11/06, 09:00:00,80.1,75,80,47.5,2
2019/11/06, 09:15:00,80.5,75,80,48.3,2
2019/11/06, 09:30:00,80.8,75,80,48.9,2
2019/11/06, 09:45:00,80.6,75,80,49.4,2
2019/11/06, 10:00:00,80.8,75,80,49.9,2
2019/11/06, 10:15:00,82.6,75,80,51.2,2
2019/11/06, 10:30:00,82.1,75,80,51.9,2
2019/11/06, 10:45:00,80.3,75,80,51.6,2
2019/11/06, 11:00:00,78.4,75,80,51.9,2
2019/11/06, 11:15:00,78.2,75,80,52.3,2
2019/11/06, 11:30:00,79.9,75,80,52.6,2
2019/11/06, 11:45:00,81.9,75,80,53,2
2019/11/06, 12:00:00,82,75,80,53.7,2
2019/11/06, 12:15:00,81,75,80,54.1,2
2019/11/06, 12:30:00,79.4,75,80,53.9,2
2019/11/06, 12:45:00,79.3,75,80,54.2,2
2019/11/06, 13:00:00,79.6,75,80,55,2
2019/11/06, 13:15:00,77.8,75,80,54.8,2
2019/11/06, 13:30:00,77.9,75,80,55,2
2019/11/06, 13:45:00,77.9,75,80,55,2
2019/11/06, 14:00:00,78.2,75,80,55.1,2
2019/11/06, 14:15:00,78,75,80,54.9,2
2019/11/06, 14:30:00,77.7,75,80,54.9,2
2019/11/06, 14:45:00,78.4,75,80,54.9,2
2019/11/06, 15:00:00,80,75,80,54.7,2
2019/11/06, 15:15:00,80.1,75,80,54.3,2
2019/11/06, 15:30:00,79.7,75,80,53.7,2
2019/11/06, 15:45:00,79,75,80,53.2,2
2019/11/06, 16:00:00,78.3,75,80,53,2
2019/11/06, 16:15:00,76.9,75,80,53,2
2019/11/06, 16:30:00,75.9,75,80,52.5,2
2019/11/06, 16:45:00,75.5,75,80,52.1,2
2019/11/06, 17:00:00,75.7,75,80,52.1,2
2019/11/06, 17:15:00,75.8,75,80,52,2
2019/11/06, 17:30:00,75.6,75,80,52.1,2
2019/11/06, 17:45:00,75.7,75,80,52,2
2019/11/06, 18:00:00,75.7,75,80,51.8,2
2019/11/06, 18:15:00,75.6,75,80,51.6,2
2019/11/06, 18:30:00,75.6,75,80,51.7,2
2019/11/06, 18:45:00,75.5,75,80,51.8,2
2019/11/06, 19:00:00,75.5,75,80,51.6,2
2019/11/06, 19:15:00,75.6,75,80,51.4,2
2019/11/06, 19:30:00,75.5,75,80,51.2,2
2019/11/06, 19:45:00,75.5,75,80,51.2,2
2019/11/06, 20:00:00,75.4,75,80,51.2,2
2019/11/06, 20:15:00,75.6,75,80,50.9,2
2019/11/06, 20:30:00,75.4,75,80,50.8,2
2019/11/06, 20:45:00,75.6,75,80,50.6,2
2019/11/06, 21:00:00,75.5,75,80,50.8,2
2019/11/06, 21:15:00,75.4,75,80,50.9,2
2019/11/06, 21:30:00,75.3,75,80,51,2
2019/11/06, 21:45:00,75.3,75,80,51.1,2
2019/11/06, 22:00:00,75.5,75,80,50.9,2
2019/11/06, 22:15:00,75.2,75,80,50.3,2
2019/11/06, 22:30:00,75.1,75,80,49.1,2
2019/11/06, 22:45:00,75.4,75,80,48.3,2
2019/11/06, 23:00:00,75.3,75,80,47.5,2
2019/11/06, 23:15:00,74.9,75,80,46.9,2
2019/11/06, 23:30:00,74.7,75,80,46.4,2
2019/11/06, 23:45:00,74.5,75,80,46.3,2
2019/11/07, 00:00:00,74.6,75,80,46,2
2019/11/07, 00:15:00,74.8,75,80,45.4,2
2019/11/07, 00:30:00,75.1,75,80,45.1,2
2019/11/07, 00:45:00,75.1,75,80,44.5,2
2019/11/07, 01:00:00,75.1,75,80,44,2
2019/11/07, 01:15:00,75,75,80,43.6,2
2019/11/07, 01:30:00,75,75,80,43.1,2
2019/11/07, 01:45:00,75.4,75,80,42.3,2
2019/11/07, 02:00:00,75.7,75,80,41.7,2
2019/11/07, 02:15:00,75.8,75,80,41.6,2
2019/11/07, 02:30:00,75.8,75,80,41.4,2
2019/11/07, 02:45:00,75.8,75,80,40.7,2
2019/11/07, 03:00:00,75.7,75,80,40.4,2
2019/11/07, 03:15:00,75.8,75,80,40.5,2
2019/11/07, 03:30:00,75.7,75,80,40.6,2
2019/11/07, 03:45:00,75.6,75,80,40.1,2
2019/11/07, 04:00:00,75.7,75,80,39.4,2
2019/11/07, 04:15:00,75.7,75,80,38.6,2
2019/11/07, 04:30:00,75.6,75,80,38.6,2
2019/11/07, 04:45:00,75.6,75,80,38,2
2019/11/07, 05:00:00,75.4,75,80,37.8,2
2019/11/07, 05:15:00,75.5,75,80,37.7,2
2019/11/07, 05:30:00,75.4,75,80,37.3,2
